DayDummy,Date,Hour,semesterBool,TMAX,TMIN,kW
0,15,19,0,105,77,2
0,15,20,0,105,77,2
0,15,21,0,105,77,3
0,15,22,0,105,77,2
0,15,23,0,105,77,2
0,16,0,0,107,80,1
0,16,1,0,107,80,1
0,16,2,0,107,80,1
0,16,3,0,107,80,1
0,16,4,0,107,80,1
0,16,5,0,107,80,1
0,16,6,0,107,80,1
0,16,7,0,107,80,2
0,16,8,0,107,80,2
0,16,9,0,107,80,2
0,16,10,0,107,80,2
0,16,11,0,107,80,2
0,16,12,0,107,80,2
0,16,13,0,107,80,2
0,16,14,0,107,80,2
0,16,15,0,107,80,2
0,16,16,0,107,80,2
0,16,17,0,107,80,2
0,16,18,0,107,80,2
0,16,19,0,107,80,2
0,16,20,0,107,80,2
0,16,21,0,107,80,2
0,16,22,0,107,80,2
0,16,23,0,107,80,1
1,17,0,0,105,82,1
1,17,1,0,105,82,1
1,17,2,0,105,82,1
1,17,3,0,105,82,1
1,17,4,0,105,82,1
1,17,5,0,105,82,1
1,17,6,0,105,82,2
1,17,7,0,105,82,2
1,17,8,0,105,82,3
1,17,9,0,105,82,3
1,17,10,0,105,82,3
1,17,11,0,105,82,3
1,17,12,0,105,82,3
1,17,13,0,105,82,3
1,17,14,0,105,82,3
1,17,15,0,105,82,3
1,17,16,0,105,82,3
1,17,17,0,105,82,3
1,17,18,0,105,82,3
1,17,19,0,105,82,3
1,17,20,0,105,82,2
1,17,21,0,105,82,2
1,17,22,0,105,82,2
1,17,23,0,105,82,2
1,18,0,0,104,79,1
1,18,1,0,104,79,1
1,18,2,0,104,79,2
1,18,3,0,104,79,1
1,18,4,0,104,79,1
1,18,5,0,104,79,1
1,18,6,0,104,79,2
1,18,7,0,104,79,3
1,18,8,0,104,79,3
1,18,9,0,104,79,3
1,18,10,0,104,79,3
1,18,11,0,104,79,3
1,18,12,0,104,79,3
1,18,13,0,104,79,3
1,18,14,0,104,79,3
1,18,15,0,104,79,3
1,18,16,0,104,79,3
1,18,17,0,104,79,3
1,18,18,0,104,79,3
1,18,19,0,104,79,3
1,18,20,0,104,79,2
1,18,21,0,104,79,2
1,18,22,0,104,79,2
1,18,23,0,104,79,2
1,19,0,0,104,76,1
1,19,1,0,104,76,1
1,19,2,0,104,76,2
1,19,3,0,104,76,1
1,19,4,0,104,76,2
1,19,5,0,104,76,1
1,19,6,0,104,76,2
1,19,7,0,104,76,3
1,19,8,0,104,76,3
1,19,9,0,104,76,3
1,19,10,0,104,76,3
1,19,11,0,104,76,3
1,19,12,0,104,76,3
1,19,13,0,104,76,3
1,19,14,0,104,76,3
1,19,15,0,104,76,3
1,19,16,0,104,76,3
1,19,17,0,104,76,3
1,19,18,0,104,76,3
1,19,19,0,104,76,3
1,19,20,0,104,76,3
1,19,21,0,104,76,2
1,19,22,0,104,76,2
1,19,23,0,104,76,2
1,20,0,0,104,76,1
1,20,1,0,104,76,1
1,20,2,0,104,76,1
1,20,3,0,104,76,1
1,20,4,0,104,76,2
1,20,5,0,104,76,2
1,20,6,0,104,76,2
1,20,7,0,104,76,3
1,20,8,0,104,76,3
1,20,9,0,104,76,3
1,20,10,0,104,76,3
1,20,11,0,104,76,3
1,20,12,0,104,76,3
1,20,13,0,104,76,3
1,20,14,0,104,76,3
1,20,15,0,104,76,3
1,20,16,0,104,76,3
1,20,17,0,104,76,3
1,20,18,0,104,76,3
1,20,19,0,104,76,3
1,20,20,0,104,76,2
1,20,21,0,104,76,3
1,20,22,0,104,76,2
1,20,23,0,104,76,2
1,21,0,0,103,77,2
1,21,1,0,103,77,2
1,21,2,0,103,77,2
1,21,3,0,103,77,2
1,21,4,0,103,77,2
1,21,5,0,103,77,2
1,21,6,0,103,77,2
1,21,7,0,103,77,3
1,21,8,0,103,77,3
1,21,9,0,103,77,3
1,21,10,0,103,77,3
1,21,11,0,103,77,3
1,21,12,0,103,77,3
1,21,13,0,103,77,3
1,21,14,0,103,77,3
1,21,15,0,103,77,3
1,21,16,0,103,77,3
1,21,17,0,103,77,3
1,21,18,0,103,77,3
1,21,19,0,103,77,3
1,21,20,0,103,77,2
1,21,21,0,103,77,2
1,21,22,0,103,77,2
1,21,23,0,103,77,2
0,22,0,0,99,77,1
0,22,1,0,99,77,1
0,22,2,0,99,77,1
0,22,3,0,99,77,2
0,22,4,0,99,77,2
0,22,5,0,99,77,2
0,22,6,0,99,77,2
0,22,7,0,99,77,2
0,22,8,0,99,77,3
0,22,9,0,99,77,3
0,22,10,0,99,77,3
0,22,11,0,99,77,3
0,22,12,0,99,77,2
0,22,13,0,99,77,2
0,22,14,0,99,77,2
0,22,15,0,99,77,2
0,22,16,0,99,77,3
0,22,17,0,99,77,2
0,22,18,0,99,77,3
0,22,19,0,99,77,2
0,22,20,0,99,77,2
0,22,21,0,99,77,2
0,22,22,0,99,77,2
0,22,23,0,99,77,1
0,23,0,0,100,76,1
0,23,1,0,100,76,1
0,23,2,0,100,76,1
0,23,3,0,100,76,1
0,23,4,0,100,76,1
0,23,5,0,100,76,1
0,23,6,0,100,76,2
0,23,7,0,100,76,2
0,23,8,0,100,76,2
0,23,9,0,100,76,2
0,23,10,0,100,76,3
0,23,11,0,100,76,2
0,23,12,0,100,76,2
0,23,13,0,100,76,2
0,23,14,0,100,76,2
0,23,15,0,100,76,2
0,23,16,0,100,76,2
0,23,17,0,100,76,2
0,23,18,0,100,76,2
0,23,19,0,100,76,2
0,23,20,0,100,76,2
0,23,21,0,100,76,2
0,23,22,0,100,76,2
0,23,23,0,100,76,2
1,24,0,0,103,75,2
1,24,1,0,103,75,2
1,24,2,0,103,75,2
1,24,3,0,103,75,1
1,24,4,0,103,75,1
1,24,5,0,103,75,1
1,24,6,0,103,75,2
1,24,7,0,103,75,2
1,24,8,0,103,75,3
1,24,9,0,103,75,3
1,24,10,0,103,75,3
1,24,11,0,103,75,3
1,24,12,0,103,75,3
1,24,13,0,103,75,3
1,24,14,0,103,75,3
1,24,15,0,103,75,3
1,24,16,0,103,75,3
1,24,17,0,103,75,3
1,24,18,0,103,75,3
1,24,19,0,103,75,3
1,24,20,0,103,75,3
1,24,21,0,103,75,3
1,24,22,0,103,75,2
1,24,23,0,103,75,2
1,25,0,0,105,76,2
1,25,1,0,105,76,1
1,25,2,0,105,76,2
1,25,3,0,105,76,1
1,25,4,0,105,76,2
1,25,5,0,105,76,2
1,25,6,0,105,76,2
1,25,7,0,105,76,3
1,25,8,0,105,76,3
1,25,9,0,105,76,3
1,25,10,0,105,76,3
1,25,11,0,105,76,3
1,25,12,0,105,76,3
1,25,13,0,105,76,3
1,25,14,0,105,76,3
1,25,15,0,105,76,3
1,25,16,0,105,76,3
1,25,17,0,105,76,3
1,25,18,0,105,76,3
1,25,19,0,105,76,3
1,25,20,0,105,76,3
1,25,21,0,105,76,2
1,25,22,0,105,76,2
1,25,23,0,105,76,2
1,26,0,0,104,78,2
1,26,1,0,104,78,2
1,26,2,0,104,78,2
1,26,3,0,104,78,2
1,26,4,0,104,78,2
1,26,5,0,104,78,2
1,26,6,0,104,78,2
1,26,7,0,104,78,3
1,26,8,0,104,78,3
1,26,9,0,104,78,3
1,26,10,0,104,78,3
1,26,11,0,104,78,3
1,26,12,0,104,78,3
1,26,13,0,104,78,3
1,26,14,0,104,78,3
1,26,15,0,104,78,3
1,26,16,0,104,78,3
1,26,17,0,104,78,3
1,26,18,0,104,78,3
1,26,19,0,104,78,3
1,26,20,0,104,78,3
1,26,21,0,104,78,2
1,26,22,0,104,78,2
1,26,23,0,104,78,2
1,27,0,0,104,79,2
1,27,1,0,104,79,1
1,27,2,0,104,79,2
1,27,3,0,104,79,2
1,27,4,0,104,79,2
1,27,5,0,104,79,2
1,27,6,0,104,79,2
1,27,7,0,104,79,3
1,27,8,0,104,79,2
1,27,9,0,104,79,3
1,27,10,0,104,79,3
1,27,11,0,104,79,3
1,27,12,0,104,79,3
1,27,13,0,104,79,3
1,27,14,0,104,79,3
1,27,15,0,104,79,3
1,27,16,0,104,79,3
1,27,17,0,104,79,3
1,27,18,0,104,79,3
1,27,19,0,104,79,3
1,27,20,0,104,79,2
1,27,21,0,104,79,2
1,27,22,0,104,79,2
1,27,23,0,104,79,2
1,28,0,0,110,80,2
1,28,1,0,110,80,1
1,28,2,0,110,80,1
1,28,3,0,110,80,1
1,28,4,0,110,80,1
1,28,5,0,110,80,2
1,28,6,0,110,80,2
1,28,7,0,110,80,2
1,28,8,0,110,80,1
1,28,9,0,110,80,3
1,28,10,0,110,80,3
1,28,11,0,110,80,3
1,28,12,0,110,80,3
1,28,13,0,110,80,3
1,28,14,0,110,80,3
1,28,15,0,110,80,3
1,28,16,0,110,80,3
1,28,17,0,110,80,3
1,28,18,0,110,80,3
1,28,19,0,110,80,3
1,28,20,0,110,80,2
1,28,21,0,110,80,2
1,28,22,0,110,80,2
1,28,23,0,110,80,2
0,29,0,0,111,86,1
0,29,1,0,111,86,1
0,29,2,0,111,86,1
0,29,3,0,111,86,1
0,29,4,0,111,86,2
0,29,5,0,111,86,1
0,29,6,0,111,86,1
0,29,7,0,111,86,2
0,29,8,0,111,86,2
0,29,9,0,111,86,2
0,29,10,0,111,86,3
0,29,11,0,111,86,2
0,29,12,0,111,86,2
0,29,13,0,111,86,2
0,29,14,0,111,86,2
0,29,15,0,111,86,2
0,29,16,0,111,86,2
0,29,17,0,111,86,2
0,29,18,0,111,86,3
0,29,19,0,111,86,2
0,29,20,0,111,86,2
0,29,21,0,111,86,2
0,29,22,0,111,86,2
0,29,23,0,111,86,1
0,30,0,0,110,89,1
0,30,1,0,110,89,1
0,30,2,0,110,89,1
0,30,3,0,110,89,1
0,30,4,0,110,89,1
0,30,5,0,110,89,1
0,30,6,0,110,89,2
0,30,7,0,110,89,2
0,30,8,0,110,89,2
0,30,9,0,110,89,2
0,30,10,0,110,89,2
0,30,11,0,110,89,2
0,30,12,0,110,89,2
0,30,13,0,110,89,3
0,30,14,0,110,89,3
0,30,15,0,110,89,3
0,30,16,0,110,89,3
0,30,17,0,110,89,2
0,30,18,0,110,89,2
0,30,19,0,110,89,2
0,30,20,0,110,89,2
0,30,21,0,110,89,2
0,30,22,0,110,89,2
0,30,23,0,110,89,1
1,1,0,0,110,87,1
1,1,1,0,110,87,1
1,1,2,0,110,87,1
1,1,3,0,110,87,1
1,1,4,0,110,87,1
1,1,5,0,110,87,2
1,1,6,0,110,87,2
1,1,7,0,110,87,3
1,1,8,0,110,87,3
1,1,9,0,110,87,3
1,1,10,0,110,87,3
1,1,11,0,110,87,3
1,1,12,0,110,87,3
1,1,13,0,110,87,3
1,1,14,0,110,87,3
1,1,15,0,110,87,3
1,1,16,0,110,87,3
1,1,17,0,110,87,3
1,1,18,0,110,87,3
1,1,19,0,110,87,3
1,1,20,0,110,87,2
1,1,21,0,110,87,2
1,1,22,0,110,87,2
1,1,23,0,110,87,2
1,2,0,0,108,84,2
1,2,1,0,108,84,1
1,2,2,0,108,84,1
1,2,3,0,108,84,2
1,2,4,0,108,84,1
1,2,5,0,108,84,2
1,2,6,0,108,84,2
1,2,7,0,108,84,3
1,2,8,0,108,84,3
1,2,9,0,108,84,3
1,2,10,0,108,84,3
1,2,11,0,108,84,3
1,2,12,0,108,84,3
1,2,13,0,108,84,3
1,2,14,0,108,84,3
1,2,15,0,108,84,3
1,2,16,0,108,84,3
1,2,17,0,108,84,3
1,2,18,0,108,84,3
1,2,19,0,108,84,3
1,2,20,0,108,84,2
1,2,21,0,108,84,2
1,2,22,0,108,84,2
1,2,23,0,108,84,2
1,3,0,0,108,82,2
1,3,1,0,108,82,1
1,3,2,0,108,82,1
1,3,3,0,108,82,1
1,3,4,0,108,82,1
1,3,5,0,108,82,1
1,3,6,0,108,82,2
1,3,7,0,108,82,3
1,3,8,0,108,82,3
1,3,9,0,108,82,3
1,3,10,0,108,82,3
1,3,11,0,108,82,3
1,3,12,0,108,82,3
1,3,13,0,108,82,3
1,3,14,0,108,82,3
1,3,15,0,108,82,3
1,3,16,0,108,82,3
1,3,17,0,108,82,3
1,3,18,0,108,82,3
1,3,19,0,108,82,3
1,3,20,0,108,82,3
1,3,21,0,108,82,2
1,3,22,0,108,82,2
1,3,23,0,108,82,2
1,4,0,0,107,78,1
1,4,1,0,107,78,1
1,4,2,0,107,78,1
1,4,3,0,107,78,1
1,4,4,0,107,78,1
1,4,5,0,107,78,1
1,4,6,0,107,78,2
1,4,7,0,107,78,2
1,4,8,0,107,78,2
1,4,9,0,107,78,3
1,4,10,0,107,78,3
1,4,11,0,107,78,3
1,4,12,0,107,78,3
1,4,13,0,107,78,2
1,4,14,0,107,78,2
1,4,15,0,107,78,2
1,4,16,0,107,78,2
1,4,17,0,107,78,3
1,4,18,0,107,78,2
1,4,19,0,107,78,2
1,4,20,0,107,78,2
1,4,21,0,107,78,2
1,4,22,0,107,78,1
1,4,23,0,107,78,2
1,5,0,0,105,79,1
1,5,1,0,105,79,1
1,5,2,0,105,79,2
1,5,3,0,105,79,1
1,5,4,0,105,79,1
1,5,5,0,105,79,1
1,5,6,0,105,79,2
1,5,7,0,105,79,2
1,5,8,0,105,79,3
1,5,9,0,105,79,3
1,5,10,0,105,79,3
1,5,11,0,105,79,3
1,5,12,0,105,79,3
1,5,13,0,105,79,3
1,5,14,0,105,79,3
1,5,15,0,105,79,3
1,5,16,0,105,79,3
1,5,17,0,105,79,3
1,5,18,0,105,79,3
1,5,19,0,105,79,2
1,5,20,0,105,79,2
1,5,21,0,105,79,2
1,5,22,0,105,79,2
1,5,23,0,105,79,1
0,6,0,0,106,81,1
0,6,1,0,106,81,2
0,6,2,0,106,81,1
0,6,3,0,106,81,1
0,6,4,0,106,81,1
0,6,5,0,106,81,1
0,6,6,0,106,81,1
0,6,7,0,106,81,2
0,6,8,0,106,81,2
0,6,9,0,106,81,2
0,6,10,0,106,81,2
0,6,11,0,106,81,2
0,6,12,0,106,81,2
0,6,13,0,106,81,2
0,6,14,0,106,81,2
0,6,15,0,106,81,2
0,6,16,0,106,81,3
0,6,17,0,106,81,3
0,6,18,0,106,81,2
0,6,19,0,106,81,2
0,6,20,0,106,81,2
0,6,21,0,106,81,2
0,6,22,0,106,81,2
0,6,23,0,106,81,1
0,7,0,0,109,86,2
0,7,1,0,109,86,1
0,7,2,0,109,86,1
0,7,3,0,109,86,1
0,7,4,0,109,86,2
0,7,5,0,109,86,1
0,7,6,0,109,86,2
0,7,7,0,109,86,2
0,7,8,0,109,86,2
0,7,9,0,109,86,3
0,7,10,0,109,86,2
0,7,11,0,109,86,3
0,7,12,0,109,86,2
0,7,13,0,109,86,2
0,7,14,0,109,86,2
0,7,15,0,109,86,2
0,7,16,0,109,86,2
0,7,17,0,109,86,2
0,7,18,0,109,86,2
0,7,19,0,109,86,2
0,7,20,0,109,86,1
0,7,21,0,109,86,2
0,7,22,0,109,86,2
0,7,23,0,109,86,1
1,8,0,0,105,76,1
1,8,1,0,105,76,1
1,8,2,0,105,76,1
1,8,3,0,105,76,1
1,8,4,0,105,76,1
1,8,5,0,105,76,1
1,8,6,0,105,76,2
1,8,7,0,105,76,2
1,8,8,0,105,76,3
1,8,9,0,105,76,3
1,8,10,0,105,76,3
1,8,11,0,105,76,3
1,8,12,0,105,76,3
1,8,13,0,105,76,3
1,8,14,0,105,76,3
1,8,15,0,105,76,3
1,8,16,0,105,76,3
1,8,17,0,105,76,3
1,8,18,0,105,76,3
1,8,19,0,105,76,3
1,8,20,0,105,76,2
1,8,21,0,105,76,3
1,8,22,0,105,76,2
1,8,23,0,105,76,2
1,9,0,0,105,76,2
1,9,1,0,105,76,2
1,9,2,0,105,76,2
1,9,3,0,105,76,1
1,9,4,0,105,76,2
1,9,5,0,105,76,2
1,9,6,0,105,76,2
1,9,7,0,105,76,2
1,9,8,0,105,76,3
1,9,9,0,105,76,3
1,9,10,0,105,76,3
1,9,11,0,105,76,3
1,9,12,0,105,76,3
1,9,13,0,105,76,3
1,9,14,0,105,76,3
1,9,15,0,105,76,3
1,9,16,0,105,76,3
1,9,17,0,105,76,3
1,9,18,0,105,76,3
1,9,19,0,105,76,3
1,9,20,0,105,76,2
1,9,21,0,105,76,2
1,9,22,0,105,76,2
1,9,23,0,105,76,2
1,10,0,0,111,84,1
1,10,1,0,111,84,1
1,10,2,0,111,84,1
1,10,3,0,111,84,1
1,10,4,0,111,84,1
1,10,5,0,111,84,2
1,10,6,0,111,84,2
1,10,7,0,111,84,3
1,10,8,0,111,84,3
1,10,9,0,111,84,3
1,10,10,0,111,84,3
1,10,11,0,111,84,3
1,10,12,0,111,84,3
1,10,13,0,111,84,3
1,10,14,0,111,84,3
1,10,15,0,111,84,3
1,10,16,0,111,84,3
1,10,17,0,111,84,3
1,10,18,0,111,84,3
1,10,19,0,111,84,3
1,10,20,0,111,84,3
1,10,21,0,111,84,3
1,10,22,0,111,84,2
1,10,23,0,111,84,2
1,11,0,0,114,90,2
1,11,1,0,114,90,2
1,11,2,0,114,90,2
1,11,3,0,114,90,1
1,11,4,0,114,90,2
1,11,5,0,114,90,2
1,11,6,0,114,90,2
1,11,7,0,114,90,2
1,11,8,0,114,90,3
1,11,9,0,114,90,3
1,11,10,0,114,90,3
1,11,11,0,114,90,3
1,11,12,0,114,90,3
1,11,13,0,114,90,3
1,11,14,0,114,90,3
1,11,15,0,114,90,3
1,11,16,0,114,90,3
1,11,17,0,114,90,3
1,11,18,0,114,90,3
1,11,19,0,114,90,3
1,11,20,0,114,90,2
1,11,21,0,114,90,2
1,11,22,0,114,90,2
1,11,23,0,114,90,2
1,12,0,0,112,91,2
1,12,1,0,112,91,1
1,12,2,0,112,91,2
1,12,3,0,112,91,2
1,12,4,0,112,91,2
1,12,5,0,112,91,2
1,12,6,0,112,91,2
1,12,7,0,112,91,2
1,12,8,0,112,91,3
1,12,9,0,112,91,3
1,12,10,0,112,91,3
1,12,11,0,112,91,3
1,12,12,0,112,91,3
1,12,13,0,112,91,3
1,12,14,0,112,91,3
1,12,15,0,112,91,3
1,12,16,0,112,91,3
1,12,17,0,112,91,3
1,12,18,0,112,91,3
1,12,19,0,112,91,3
1,12,20,0,112,91,3
1,12,21,0,112,91,2
1,12,22,0,112,91,2
1,12,23,0,112,91,2
0,13,0,0,110,92,2
0,13,1,0,110,92,2
0,13,2,0,110,92,1
0,13,3,0,110,92,1
0,13,4,0,110,92,1
0,13,5,0,110,92,1
0,13,6,0,110,92,2
0,13,7,0,110,92,2
0,13,8,0,110,92,2
0,13,9,0,110,92,3
0,13,10,0,110,92,3
0,13,11,0,110,92,3
0,13,12,0,110,92,3
0,13,13,0,110,92,3
0,13,14,0,110,92,3
0,13,15,0,110,92,3
0,13,16,0,110,92,2
0,13,17,0,110,92,3
0,13,18,0,110,92,3
0,13,19,0,110,92,2
0,13,20,0,110,92,2
0,13,21,0,110,92,2
0,13,22,0,110,92,2
0,13,23,0,110,92,2
0,14,0,0,109,92,2
0,14,1,0,109,92,1
0,14,2,0,109,92,1
0,14,3,0,109,92,2
0,14,4,0,109,92,1
0,14,5,0,109,92,1
0,14,6,0,109,92,2
0,14,7,0,109,92,2
0,14,8,0,109,92,2
0,14,9,0,109,92,3
0,14,10,0,109,92,3
0,14,11,0,109,92,3
0,14,12,0,109,92,3
0,14,13,0,109,92,3
0,14,14,0,109,92,2
0,14,15,0,109,92,2
0,14,16,0,109,92,2
0,14,17,0,109,92,2
0,14,18,0,109,92,2
0,14,19,0,109,92,2
0,14,20,0,109,92,2
0,14,21,0,109,92,2
0,14,22,0,109,92,2
0,14,23,0,109,92,2
1,15,0,0,114,89,2
1,15,1,0,114,89,1
1,15,2,0,114,89,1
1,15,3,0,114,89,1
1,15,4,0,114,89,1
1,15,5,0,114,89,2
1,15,6,0,114,89,2
1,15,7,0,114,89,3
1,15,8,0,114,89,3
1,15,9,0,114,89,3
1,15,10,0,114,89,3
1,15,11,0,114,89,3
1,15,12,0,114,89,3
1,15,13,0,114,89,3
1,15,14,0,114,89,3
1,15,15,0,114,89,3
1,15,16,0,114,89,3
1,15,17,0,114,89,3
1,15,18,0,114,89,3
1,15,19,0,114,89,2
1,15,20,0,114,89,2
1,15,21,0,114,89,2
1,15,22,0,114,89,2
1,15,23,0,114,89,2
1,16,0,0,115,89,2
1,16,1,0,115,89,1
1,16,2,0,115,89,1
1,16,3,0,115,89,1
1,16,4,0,115,89,1
1,16,5,0,115,89,2
1,16,6,0,115,89,2
1,16,7,0,115,89,2
1,16,8,0,115,89,3
1,16,9,0,115,89,3
1,16,10,0,115,89,3
1,16,11,0,115,89,3
1,16,12,0,115,89,3
1,16,13,0,115,89,3
1,16,14,0,115,89,3
1,16,15,0,115,89,3
1,16,16,0,115,89,3
1,16,17,0,115,89,3
1,16,18,0,115,89,3
1,16,19,0,115,89,3
1,16,20,0,115,89,3
1,16,21,0,115,89,3
1,16,22,0,115,89,2
1,16,23,0,115,89,2
1,17,0,0,106,90,2
1,17,1,0,106,90,1
1,17,2,0,106,90,1
1,17,3,0,106,90,2
1,17,4,0,106,90,2
1,17,5,0,106,90,2
1,17,6,0,106,90,2
1,17,7,0,106,90,3
1,17,8,0,106,90,3
1,17,9,0,106,90,3
1,17,10,0,106,90,3
1,17,11,0,106,90,3
1,17,12,0,106,90,3
1,17,13,0,106,90,3
1,17,14,0,106,90,3
1,17,15,0,106,90,3
1,17,16,0,106,90,3
1,17,17,0,106,90,3
1,17,18,0,106,90,3
1,17,19,0,106,90,3
1,17,20,0,106,90,3
1,17,21,0,106,90,2
1,17,22,0,106,90,2
1,17,23,0,106,90,2
1,18,0,0,107,86,2
1,18,1,0,107,86,2
1,18,2,0,107,86,1
1,18,3,0,107,86,1
1,18,4,0,107,86,1
1,18,5,0,107,86,2
1,18,6,0,107,86,2
1,18,7,0,107,86,3
1,18,8,0,107,86,3
1,18,9,0,107,86,3
1,18,10,0,107,86,3
1,18,11,0,107,86,3
1,18,12,0,107,86,3
1,18,13,0,107,86,3
1,18,14,0,107,86,3
1,18,15,0,107,86,3
1,18,16,0,107,86,3
1,18,17,0,107,86,3
1,18,18,0,107,86,3
1,18,19,0,107,86,2
1,18,20,0,107,86,2
1,18,21,0,107,86,2
1,18,22,0,107,86,2
1,18,23,0,107,86,1
1,19,0,0,108,86,2
1,19,1,0,108,86,1
1,19,2,0,108,86,2
1,19,3,0,108,86,1
1,19,4,0,108,86,2
1,19,5,0,108,86,2
1,19,6,0,108,86,2
1,19,7,0,108,86,2
1,19,8,0,108,86,3
1,19,9,0,108,86,3
1,19,10,0,108,86,3
1,19,11,0,108,86,3
1,19,12,0,108,86,3
1,19,13,0,108,86,3
1,19,14,0,108,86,3
1,19,15,0,108,86,3
1,19,16,0,108,86,3
1,19,17,0,108,86,3
1,19,18,0,108,86,3
1,19,19,0,108,86,3
1,19,20,0,108,86,2
1,19,21,0,108,86,2
1,19,22,0,108,86,2
1,19,23,0,108,86,2
0,20,0,0,108,84,1
0,20,1,0,108,84,2
0,20,2,0,108,84,2
0,20,3,0,108,84,1
0,20,4,0,108,84,1
0,20,5,0,108,84,1
0,20,6,0,108,84,2
0,20,7,0,108,84,2
0,20,8,0,108,84,2
0,20,9,0,108,84,2
0,20,10,0,108,84,3
0,20,11,0,108,84,2
0,20,12,0,108,84,2
0,20,13,0,108,84,3
0,20,14,0,108,84,2
0,20,15,0,108,84,3
0,20,16,0,108,84,2
0,20,17,0,108,84,2
0,20,18,0,108,84,2
0,20,19,0,108,84,2
0,20,20,0,108,84,2
0,20,21,0,108,84,2
0,20,22,0,108,84,2
0,20,23,0,108,84,2
0,21,0,0,109,86,2
0,21,1,0,109,86,1
0,21,2,0,109,86,1
0,21,3,0,109,86,1
0,21,4,0,109,86,2
0,21,5,0,109,86,2
0,21,6,0,109,86,2
0,21,7,0,109,86,2
0,21,8,0,109,86,3
0,21,9,0,109,86,2
0,21,10,0,109,86,2
0,21,11,0,109,86,3
0,21,12,0,109,86,2
0,21,13,0,109,86,3
0,21,14,0,109,86,3
0,21,15,0,109,86,3
0,21,16,0,109,86,3
0,21,17,0,109,86,2
0,21,18,0,109,86,2
0,21,19,0,109,86,2
0,21,20,0,109,86,2
0,21,21,0,109,86,2
0,21,22,0,109,86,2
0,21,23,0,109,86,2
1,22,0,0,104,81,2
1,22,1,0,104,81,1
1,22,2,0,104,81,2
1,22,3,0,104,81,1
1,22,4,0,104,81,2
1,22,5,0,104,81,1
1,22,6,0,104,81,2
1,22,7,0,104,81,2
1,22,8,0,104,81,3
1,22,9,0,104,81,3
1,22,10,0,104,81,3
1,22,11,0,104,81,3
1,22,12,0,104,81,3
1,22,13,0,104,81,3
1,22,14,0,104,81,3
1,22,15,0,104,81,3
1,22,16,0,104,81,3
1,22,17,0,104,81,3
1,22,18,0,104,81,3
1,22,19,0,104,81,3
1,22,20,0,104,81,3
1,22,21,0,104,81,2
1,22,22,0,104,81,2
1,22,23,0,104,81,2
1,23,0,0,107,83,1
1,23,1,0,107,83,1
1,23,2,0,107,83,2
1,23,3,0,107,83,1
1,23,4,0,107,83,2
1,23,5,0,107,83,1
1,23,6,0,107,83,2
1,23,7,0,107,83,2
1,23,8,0,107,83,2
1,23,9,0,107,83,3
1,23,10,0,107,83,3
1,23,11,0,107,83,3
1,23,12,0,107,83,3
1,23,13,0,107,83,3
1,23,14,0,107,83,3
1,23,15,0,107,83,3
1,23,16,0,107,83,3
1,23,17,0,107,83,3
1,23,18,0,107,83,3
1,23,19,0,107,83,3
1,23,20,0,107,83,3
1,23,21,0,107,83,2
1,23,22,0,107,83,2
1,23,23,0,107,83,1
1,24,0,0,102,80,2
1,24,1,0,102,80,1
1,24,2,0,102,80,1
1,24,3,0,102,80,1
1,24,4,0,102,80,1
1,24,5,0,102,80,1
1,24,6,0,102,80,2
1,24,7,0,102,80,2
1,24,8,0,102,80,3
1,24,9,0,102,80,3
1,24,10,0,102,80,3
1,24,11,0,102,80,3
1,24,12,0,102,80,3
1,24,13,0,102,80,3
1,24,14,0,102,80,3
1,24,15,0,102,80,3
1,24,16,0,102,80,3
1,24,17,0,102,80,3
1,24,18,0,102,80,3
1,24,19,0,102,80,3
1,24,20,0,102,80,3
1,24,21,0,102,80,3
1,24,22,0,102,80,3
1,24,23,0,102,80,2
1,25,0,0,108,88,2
1,25,1,0,108,88,2
1,25,2,0,108,88,2
1,25,3,0,108,88,2
1,25,4,0,108,88,2
1,25,5,0,108,88,2
1,25,6,0,108,88,3
1,25,7,0,108,88,3
1,25,8,0,108,88,3
1,25,9,0,108,88,3
1,25,10,0,108,88,3
1,25,11,0,108,88,3
1,25,12,0,108,88,3
1,25,13,0,108,88,3
1,25,14,0,108,88,3
1,25,15,0,108,88,3
1,25,16,0,108,88,3
1,25,17,0,108,88,3
1,25,18,0,108,88,3
1,25,19,0,108,88,3
1,25,20,0,108,88,3
1,25,21,0,108,88,3
1,25,22,0,108,88,2
1,25,23,0,108,88,3
1,26,0,0,110,90,2
1,26,1,0,110,90,2
1,26,2,0,110,90,2
1,26,3,0,110,90,2
1,26,4,0,110,90,2
1,26,5,0,110,90,2
1,26,6,0,110,90,2
1,26,7,0,110,90,2
1,26,8,0,110,90,3
1,26,9,0,110,90,3
1,26,10,0,110,90,3
1,26,11,0,110,90,3
1,26,12,0,110,90,3
1,26,13,0,110,90,3
1,26,14,0,110,90,3
1,26,15,0,110,90,3
1,26,16,0,110,90,3
1,26,17,0,110,90,3
1,26,18,0,110,90,3
1,26,19,0,110,90,3
1,26,20,0,110,90,2
1,26,21,0,110,90,3
1,26,22,0,110,90,2
1,26,23,0,110,90,2
0,27,0,0,113,93,1
0,27,1,0,113,93,1
0,27,2,0,113,93,1
0,27,3,0,113,93,1
0,27,4,0,113,93,1
0,27,5,0,113,93,1
0,27,6,0,113,93,2
0,27,7,0,113,93,2
