kW,DayDummy,Date,Hour,semesterBool,TMAX,TMIN
639.875,1,30,11,1,83,61
616.7202606,1,30,12,1,83,61
655.253006,1,30,13,1,83,61
595.3007507,1,30,14,1,83,61
603.3264771,1,30,15,1,83,61
609.4975128,1,30,16,1,83,61
587.14151,1,30,17,1,83,61
578.6100159,1,30,18,1,83,61
547.8557434,1,30,19,1,83,61
529.2927704,1,30,20,1,83,61
533.9462433,1,30,21,1,83,61
508.6987457,1,30,22,1,83,61
494.0405045,1,30,23,1,83,61
501.098999,1,1,0,0,88,65
493.0324936,1,1,1,0,88,65
497.3240051,1,1,2,0,88,65
493.4570084,1,1,3,0,88,65
523.4634933,1,1,4,0,88,65
519.4242477,1,1,5,0,88,65
529.4620209,1,1,6,0,88,65
547.8529968,1,1,7,0,88,65
590.7227631,1,1,8,0,88,65
607.6882477,1,1,9,0,88,65
631.8544922,1,1,10,0,88,65
666.634491,1,1,11,0,88,65
633.744751,1,1,12,0,88,65
607.4177551,1,1,13,0,88,65
609.1252441,1,1,14,0,88,65
634.5197449,1,1,15,0,88,65
626.7182465,1,1,16,0,88,65
613.9154816,1,1,17,0,88,65
581.4055023,1,1,18,0,88,65
561.2272644,1,1,19,0,88,65
539.0170135,1,1,20,0,88,65
537.434494,1,1,21,0,88,65
513.5027466,1,1,22,0,88,65
514.4462585,1,1,23,0,88,65
508.5627518,1,2,0,0,88,64
513.8460083,1,2,1,0,88,64
508.7622452,1,2,2,0,88,64
485.7119904,1,2,3,0,88,64
484.5617523,1,2,4,0,88,64
490.1615067,1,2,5,0,88,64
512.7137375,1,2,6,0,88,64
531.7757568,1,2,7,0,88,64
578.5232391,1,2,8,0,88,64
618.0152588,1,2,9,0,88,64
612.75,1,2,10,0,88,64
617.7670135,1,2,11,0,88,64
595.8669891,1,2,12,0,88,64
630.6277466,1,2,13,0,88,64
611.651001,1,2,14,0,88,64
613.1795044,1,2,15,0,88,64
602.9132538,1,2,16,0,88,64
584.0495148,1,2,17,0,88,64
565.0412445,1,2,18,0,88,64
544.5117493,1,2,19,0,88,64
530.2785187,1,2,20,0,88,64
540.1910095,1,2,21,0,88,64
533.9377441,1,2,22,0,88,64
507.1050034,1,2,23,0,88,64
500.5800018,1,3,0,0,94,65
495.1127472,1,3,1,0,94,65
490.7955093,1,3,2,0,94,65
492.7115021,1,3,3,0,94,65
525.169754,1,3,4,0,94,65
500.5947571,1,3,5,0,94,65
511.2259979,1,3,6,0,94,65
520.9202576,1,3,7,0,94,65
559.8099976,1,3,8,0,94,65
584.5237579,1,3,9,0,94,65
612.0774994,1,3,10,0,94,65
626.2350006,1,3,11,0,94,65
638.4095001,1,3,12,0,94,65
616.1414948,1,3,13,0,94,65
619.1749878,1,3,14,0,94,65
620.085495,1,3,15,0,94,65
623.979248,1,3,16,0,94,65
567.5975037,1,3,17,0,94,65
565.3922577,1,3,18,0,94,65
530.7230072,1,3,19,0,94,65
525.1619873,1,3,20,0,94,65
521.383255,1,3,21,0,94,65
507.9620056,1,3,22,0,94,65
500.8297424,1,3,23,0,94,65
490.663002,0,4,0,0,95,66
485.5795059,0,4,1,0,95,66
481.8875046,0,4,2,0,95,66
478.0872574,0,4,3,0,95,66
491.4202499,0,4,4,0,95,66
489.961998,0,4,5,0,95,66
487.7099991,0,4,6,0,95,66
521.9429932,0,4,7,0,95,66
532.0567322,0,4,8,0,95,66
525.3812408,0,4,9,0,95,66
546.3342438,0,4,10,0,95,66
534.4707489,0,4,11,0,95,66
530.4354858,0,4,12,0,95,66
545.0419922,0,4,13,0,95,66
525.513504,0,4,14,0,95,66
551.4767456,0,4,15,0,95,66
541.4075165,0,4,16,0,95,66
525.8329926,0,4,17,0,95,66
526.4654999,0,4,18,0,95,66
535.4762421,0,4,19,0,95,66
520.2287445,0,4,20,0,95,66
515.7477493,0,4,21,0,95,66
489.9237518,0,4,22,0,95,66
489.6407547,0,4,23,0,95,66
496.1575012,0,5,0,0,94,67
492.0820007,0,5,1,0,94,67
501.173996,0,5,2,0,94,67
480.2730026,0,5,3,0,94,67
485.8812485,0,5,4,0,94,67
486.164505,0,5,5,0,94,67
491.948494,0,5,6,0,94,67
513.7259979,0,5,7,0,94,67
532.2280121,0,5,8,0,94,67
529.247757,0,5,9,0,94,67
535.6389923,0,5,10,0,94,67
519.888504,0,5,11,0,94,67
508.6040039,0,5,12,0,94,67
505.3212585,0,5,13,0,94,67
528.4297485,0,5,14,0,94,67
517.167511,0,5,15,0,94,67
518.3575058,0,5,16,0,94,67
528.3574982,0,5,17,0,94,67
511.5104904,0,5,18,0,94,67
508.3410034,0,5,19,0,94,67
486.707756,0,5,20,0,94,67
509.9662476,0,5,21,0,94,67
488.8910065,0,5,22,0,94,67
498.4042587,0,5,23,0,94,67
486.2659988,1,6,0,0,86,67
473.7154999,1,6,1,0,86,67
489.7482529,1,6,2,0,86,67
472.6060028,1,6,3,0,86,67
485.4637451,1,6,4,0,86,67
489.3805008,1,6,5,0,86,67
504.0657578,1,6,6,0,86,67
507.9662552,1,6,7,0,86,67
532.8140106,1,6,8,0,86,67
606.3560028,1,6,9,0,86,67
589.0619812,1,6,10,0,86,67
639.5839844,1,6,11,0,86,67
628.8535004,1,6,12,0,86,67
622.6557465,1,6,13,0,86,67
638.7089996,1,6,14,0,86,67
634.73526,1,6,15,0,86,67
619.0454865,1,6,16,0,86,67
602.9357452,1,6,17,0,86,67
572.3942566,1,6,18,0,86,67
552.766983,1,6,19,0,86,67
540.1587524,1,6,20,0,86,67
532.0347595,1,6,21,0,86,67
534.943512,1,6,22,0,86,67
509.4009933,1,6,23,0,86,67
509.8567505,1,7,0,0,80,60
496.7919922,1,7,1,0,80,60
503.7339935,1,7,2,0,80,60
524.0837555,1,7,3,0,80,60
509.214241,1,7,4,0,80,60
501.2719955,1,7,5,0,80,60
533.5182495,1,7,6,0,80,60
544.8744812,1,7,7,0,80,60
536.3635101,1,7,8,0,80,60
568.5317535,1,7,9,0,80,60
612.2022552,1,7,10,0,80,60
645.1494904,1,7,11,0,80,60
612.940506,1,7,12,0,80,60
628.4580078,1,7,13,0,80,60
601.7702332,1,7,14,0,80,60
613.0004883,1,7,15,0,80,60
625.6027374,1,7,16,0,80,60
598.1417389,1,7,17,0,80,60
574.7732544,1,7,18,0,80,60
556.5740051,1,7,19,0,80,60
520.2237701,1,7,20,0,80,60
530.3572388,1,7,21,0,80,60
514.1659927,1,7,22,0,80,60
502.9742584,1,7,23,0,80,60
485.2580032,1,8,0,0,88,65
505.4994965,1,8,1,0,88,65
475.3574982,1,8,2,0,88,65
499.0072479,1,8,3,0,88,65
486.9317474,1,8,4,0,88,65
489.4404984,1,8,5,0,88,65
492.3607483,1,8,6,0,88,65
510.6542435,1,8,7,0,88,65
539.0622406,1,8,8,0,88,65
588.4654999,1,8,9,0,88,65
653.217514,1,8,10,0,88,65
640.3367462,1,8,11,0,88,65
607.4207611,1,8,12,0,88,65
623.3132477,1,8,13,0,88,65
621.9392548,1,8,14,0,88,65
659.9942474,1,8,15,0,88,65
624.3139954,1,8,16,0,88,65
611.1897583,1,8,17,0,88,65
587.4842529,1,8,18,0,88,65
590.3400116,1,8,19,0,88,65
521.3312531,1,8,20,0,88,65
550.7235107,1,8,21,0,88,65
517.7229996,1,8,22,0,88,65
510.3815079,1,8,23,0,88,65
494.1897507,1,9,0,0,90,64
492.9644928,1,9,1,0,90,64
494.4639969,1,9,2,0,90,64
487.0217514,1,9,3,0,90,64
493.4549942,1,9,4,0,90,64
488.7210007,1,9,5,0,90,64
500.8894958,1,9,6,0,90,64
530.5670013,1,9,7,0,90,64
559.2194977,1,9,8,0,90,64
586.199234,1,9,9,0,90,64
614.9645081,1,9,10,0,90,64
628.5772552,1,9,11,0,90,64
633.9974976,1,9,12,0,90,64
624.9415131,1,9,13,0,90,64
610.4899902,1,9,14,0,90,64
619.9465027,1,9,15,0,90,64
608.9509888,1,9,16,0,90,64
571.7817383,1,9,17,0,90,64
571.7019958,1,9,18,0,90,64
547.4087372,1,9,19,0,90,64
533.8139801,1,9,20,0,90,64
562.9720154,1,9,21,0,90,64
520.7569962,1,9,22,0,90,64
518.965271,1,9,23,0,90,64
504.6402512,1,10,0,0,87,66
494.1904984,1,10,1,0,87,66
492.2237473,1,10,2,0,87,66
480.5147476,1,10,3,0,87,66
485.2229996,1,10,4,0,87,66
498.6812439,1,10,5,0,87,66
504.0924988,1,10,6,0,87,66
540.3910065,1,10,7,0,87,66
567.6212463,1,10,8,0,87,66
504.4303385,1,10,9,0,87,66
624.0642395,1,10,10,0,87,66
619.9882355,1,10,11,0,87,66
617.2742615,1,10,12,0,87,66
605.3734894,1,10,13,0,87,66
595.2605133,1,10,14,0,87,66
643.6217499,1,10,15,0,87,66
593.6542664,1,10,16,0,87,66
578.6182404,1,10,17,0,87,66
560.5050049,1,10,18,0,87,66
535.9450073,1,10,19,0,87,66
523.3797455,1,10,20,0,87,66
526.0265198,1,10,21,0,87,66
517.9282455,1,10,22,0,87,66
492.373497,1,10,23,0,87,66
493.7147522,0,11,0,0,87,64
492.7064972,0,11,1,0,87,64
488.1977539,0,11,2,0,87,64
486.8645096,0,11,3,0,87,64
495.464241,0,11,4,0,87,64
483.0972519,0,11,5,0,87,64
496.2649994,0,11,6,0,87,64
496.1699982,0,11,7,0,87,64
521.8835068,0,11,8,0,87,64
539.3225098,0,11,9,0,87,64
531.2880096,0,11,10,0,87,64
549.8829956,0,11,11,0,87,64
536.5357666,0,11,12,0,87,64
559.0319824,0,11,13,0,87,64
533.0285034,0,11,14,0,87,64
540.7622375,0,11,15,0,87,64
545.3090057,0,11,16,0,87,64
549.4212341,0,11,17,0,87,64
534.3394928,0,11,18,0,87,64
527.4962463,0,11,19,0,87,64
517.1539993,0,11,20,0,87,64
513.1672516,0,11,21,0,87,64
491.7517471,0,11,22,0,87,64
497.4184952,0,11,23,0,87,64
498.8100052,0,12,0,0,86,65
499.8180008,0,12,1,0,86,65
476.2257462,0,12,2,0,86,65
479.0587463,0,12,3,0,86,65
489.4420013,0,12,4,0,86,65
494.9670029,0,12,5,0,86,65
508.6450119,0,12,6,0,86,65
506.5562439,0,12,7,0,86,65
520.5835114,0,12,8,0,86,65
541.5707397,0,12,9,0,86,65
517.6382523,0,12,10,0,86,65
538.3755035,0,12,11,0,86,65
536.5495148,0,12,12,0,86,65
541.8452301,0,12,13,0,86,65
529.7115021,0,12,14,0,86,65
538.6649933,0,12,15,0,86,65
539.5770111,0,12,16,0,86,65
505.6152573,0,12,17,0,86,65
509.0040054,0,12,18,0,86,65
503.9907455,0,12,19,0,86,65
515.2825012,0,12,20,0,86,65
516.5074921,0,12,21,0,86,65
507.8662491,0,12,22,0,86,65
489.0159912,0,12,23,0,86,65
484.2322464,1,13,0,0,91,65
495.5654907,1,13,1,0,91,65
479.706749,1,13,2,0,91,65
478.2727585,1,13,3,0,91,65
478.1642532,1,13,4,0,91,65
486.1804962,1,13,5,0,91,65
488.158493,1,13,6,0,91,65
521.1977615,1,13,7,0,91,65
559.8907471,1,13,8,0,91,65
614.0257568,1,13,9,0,91,65
619.7535095,1,13,10,0,91,65
630.1542511,1,13,11,0,91,65
611.9202423,1,13,12,0,91,65
607.5227356,1,13,13,0,91,65
631.9720001,1,13,14,0,91,65
627.0147552,1,13,15,0,91,65
612.9250031,1,13,16,0,91,65
613.8662415,1,13,17,0,91,65
576.5835114,1,13,18,0,91,65
551.4815063,1,13,19,0,91,65
539.4932556,1,13,20,0,91,65
523.59375,1,13,21,0,91,65
512.3942566,1,13,22,0,91,65
509.4992447,1,13,23,0,91,65
502.0362549,1,14,0,0,98,71
485.6779938,1,14,1,0,98,71
486.4692383,1,14,2,0,98,71
488.0857468,1,14,3,0,98,71
484.8274994,1,14,4,0,98,71
505.0610046,1,14,5,0,98,71
521.8180084,1,14,6,0,98,71
541.6445007,1,14,7,0,98,71
579.8602448,1,14,8,0,98,71
594.3424988,1,14,9,0,98,71
647.3670044,1,14,10,0,98,71
623.9747314,1,14,11,0,98,71
618.1320038,1,14,12,0,98,71
598.1405029,1,14,13,0,98,71
609.0492401,1,14,14,0,98,71
618.6094971,1,14,15,0,98,71
608.3472595,1,14,16,0,98,71
591.4277496,1,14,17,0,98,71
574.9187469,1,14,18,0,98,71
570.0659943,1,14,19,0,98,71
526.3772736,1,14,20,0,98,71
534.9232635,1,14,21,0,98,71
517.6487656,1,14,22,0,98,71
516.2927551,1,14,23,0,98,71
516.1487503,1,15,0,0,100,73
516.620018,1,15,1,0,100,73
499.4202499,1,15,2,0,100,73
492.7702484,1,15,3,0,100,73
508.4275055,1,15,4,0,100,73
500.7792511,1,15,5,0,100,73
514.9002609,1,15,6,0,100,73
559.3054962,1,15,7,0,100,73
592.8297424,1,15,8,0,100,73
610.3455048,1,15,9,0,100,73
628.9287415,1,15,10,0,100,73
650.5164948,1,15,11,0,100,73
636.0447388,1,15,12,0,100,73
653.4177551,1,15,13,0,100,73
642.3184967,1,15,14,0,100,73
614.2032471,1,15,15,0,100,73
623.5822449,1,15,16,0,100,73
626.6125031,1,15,17,0,100,73
585.5242462,1,15,18,0,100,73
563.3657379,1,15,19,0,100,73
556.5927734,1,15,20,0,100,73
533.9020081,1,15,21,0,100,73
518.4400024,1,15,22,0,100,73
515.1387558,1,15,23,0,100,73
508.0149994,1,16,0,0,94,73
497.9840012,1,16,1,0,94,73
492.2097549,1,16,2,0,94,73
484.8590012,1,16,3,0,94,73
512.1882401,1,16,4,0,94,73
502.3300018,1,16,5,0,94,73
519.180748,1,16,6,0,94,73
527.7850037,1,16,7,0,94,73
573.6070099,1,16,8,0,94,73
602.2522583,1,16,9,0,94,73
614.1205139,1,16,10,0,94,73
638.26651,1,16,11,0,94,73
608.9282532,1,16,12,0,94,73
618.2647552,1,16,13,0,94,73
621.4577637,1,16,14,0,94,73
619.4102478,1,16,15,0,94,73
605.9454956,1,16,16,0,94,73
589.0625,1,16,17,0,94,73
589.2622528,1,16,18,0,94,73
555.0432587,1,16,19,0,94,73
562.4572296,1,16,20,0,94,73
560.4587555,1,16,21,0,94,73
542.1932526,1,16,22,0,94,73
535.335495,1,16,23,0,94,73
505.0194931,1,17,0,0,81,61
490.1264954,1,17,1,0,81,61
485.8932495,1,17,2,0,81,61
491.6437531,1,17,3,0,81,61
509.2100067,1,17,4,0,81,61
494.2602463,1,17,5,0,81,61
507.067749,1,17,6,0,81,61
556.0314941,1,17,7,0,81,61
587.266983,1,17,8,0,81,61
597.9987488,1,17,9,0,81,61
628.4904938,1,17,10,0,81,61
624.4492645,1,17,11,0,81,61
634.3115082,1,17,12,0,81,61
596.3327484,1,17,13,0,81,61
600.0010071,1,17,14,0,81,61
606.1632538,1,17,15,0,81,61
623.157486,1,17,16,0,81,61
551.011261,1,17,17,0,81,61
570.1475067,1,17,18,0,81,61
532.1805115,1,17,19,0,81,61
546.3117523,1,17,20,0,81,61
518.7280045,1,17,21,0,81,61
496.3932571,1,17,22,0,81,61
497.0607452,1,17,23,0,81,61
496.0107574,0,18,0,0,86,62
481.2770004,0,18,1,0,86,62
492.7350006,0,18,2,0,86,62
496.2847519,0,18,3,0,86,62
479.3264923,0,18,4,0,86,62
482.4765015,0,18,5,0,86,62
505.1515045,0,18,6,0,86,62
519.4857483,0,18,7,0,86,62
527.9957581,0,18,8,0,86,62
554.0769958,0,18,9,0,86,62
550.7477417,0,18,10,0,86,62
555.251236,0,18,11,0,86,62
561.1207581,0,18,12,0,86,62
546.3275146,0,18,13,0,86,62
557.4912415,0,18,14,0,86,62
534.2167511,0,18,15,0,86,62
534.1942596,0,18,16,0,86,62
545.3202515,0,18,17,0,86,62
539.0752411,0,18,18,0,86,62
526.6929932,0,18,19,0,86,62
550.8899994,0,18,20,0,86,62
520.5155029,0,18,21,0,86,62
524.716011,0,18,22,0,86,62
488.0577545,0,18,23,0,86,62
487.5992508,0,19,0,0,81,68
501.4407501,0,19,1,0,81,68
484.3240051,0,19,2,0,81,68
490.073494,0,19,3,0,81,68
473.4062424,0,19,4,0,81,68
488.6564941,0,19,5,0,81,68
491.308754,0,19,6,0,81,68
495.6275024,0,19,7,0,81,68
494.7899933,0,19,8,0,81,68
534.1797485,0,19,9,0,81,68
512.034256,0,19,10,0,81,68
528.2500076,0,19,11,0,81,68
534.8209991,0,19,12,0,81,68
539.1617584,0,19,13,0,81,68
547.6327515,0,19,14,0,81,68
519.2092438,0,19,15,0,81,68
530.5032349,0,19,16,0,81,68
531.2217407,0,19,17,0,81,68
528.1324921,0,19,18,0,81,68
512.7117538,0,19,19,0,81,68
504.2784958,0,19,20,0,81,68
510.3534927,0,19,21,0,81,68
504.8707504,0,19,22,0,81,68
494.461998,0,19,23,0,81,68
481.1454926,1,20,0,0,77,60
490.661499,1,20,1,0,77,60
489.2109985,1,20,2,0,77,60
478.5857468,1,20,3,0,77,60
491.9514999,1,20,4,0,77,60
476.1345062,1,20,5,0,77,60
503.5490036,1,20,6,0,77,60
502.8642578,1,20,7,0,77,60
547.4389954,1,20,8,0,77,60
590.7909851,1,20,9,0,77,60
632.6044922,1,20,10,0,77,60
588.2590027,1,20,11,0,77,60
603.3857574,1,20,12,0,77,60
625.1282501,1,20,13,0,77,60
601.0322418,1,20,14,0,77,60
593.9714966,1,20,15,0,77,60
596.057251,1,20,16,0,77,60
584.2485046,1,20,17,0,77,60
561.596756,1,20,18,0,77,60
557.4835052,1,20,19,0,77,60
535.2819977,1,20,20,0,77,60
540.3635101,1,20,21,0,77,60
503.2142487,1,20,22,0,77,60
515.4140015,1,20,23,0,77,60
502.3142395,1,21,0,0,83,57
500.0309982,1,21,1,0,83,57
487.105751,1,21,2,0,83,57
497.7387619,1,21,3,0,83,57
506.1722488,1,21,4,0,83,57
496.5139999,1,21,5,0,83,57
520.798996,1,21,6,0,83,57
549.4964905,1,21,7,0,83,57
578.0569916,1,21,8,0,83,57
612.2949982,1,21,9,0,83,57
677.6757355,1,21,10,0,83,57
656.4497528,1,21,11,0,83,57
632.4244995,1,21,12,0,83,57
618.2682495,1,21,13,0,83,57
623.7944794,1,21,14,0,83,57
632.0432587,1,21,15,0,83,57
610.0404968,1,21,16,0,83,57
582.1377563,1,21,17,0,83,57
585.4995117,1,21,18,0,83,57
549.5427399,1,21,19,0,83,57
525.3314972,1,21,20,0,83,57
530.4494934,1,21,21,0,83,57
515.3765106,1,21,22,0,83,57
507.9937363,1,21,23,0,83,57
489.6187515,1,22,0,0,77,60
482.5272522,1,22,1,0,77,60
484.4934998,1,22,2,0,77,60
485.8852463,1,22,3,0,77,60
492.6445007,1,22,4,0,77,60
521.7264938,1,22,5,0,77,60
512.9894943,1,22,6,0,77,60
540.3527679,1,22,7,0,77,60
558.052002,1,22,8,0,77,60
594.9582367,1,22,9,0,77,60
637.6362457,1,22,10,0,77,60
633.2480011,1,22,11,0,77,60
622.8730011,1,22,12,0,77,60
597.7274933,1,22,13,0,77,60
650.6877594,1,22,14,0,77,60
622.596756,1,22,15,0,77,60
602.0492401,1,22,16,0,77,60
617.7569885,1,22,17,0,77,60
587.5842438,1,22,18,0,77,60
548.0370026,1,22,19,0,77,60
540.6960144,1,22,20,0,77,60
524.9794922,1,22,21,0,77,60
495.3464966,1,22,22,0,77,60
508.3217468,1,22,23,0,77,60
485.9054947,1,23,0,0,76,54
486.6470032,1,23,1,0,76,54
479.0214996,1,23,2,0,76,54
481.6797562,1,23,3,0,76,54
475.4294968,1,23,4,0,76,54
480.104248,1,23,5,0,76,54
522.6875153,1,23,6,0,76,54
518.7030106,1,23,7,0,76,54
567.6369934,1,23,8,0,76,54
615.8014984,1,23,9,0,76,54
631.4522552,1,23,10,0,76,54
642.5297546,1,23,11,0,76,54
615.1097412,1,23,12,0,76,54
601.1730042,1,23,13,0,76,54
649.7080078,1,23,14,0,76,54
599.6017609,1,23,15,0,76,54
620.6292572,1,23,16,0,76,54
602.795517,1,23,17,0,76,54
574.223999,1,23,18,0,76,54
555.7602539,1,23,19,0,76,54
534.0397491,1,23,20,0,76,54
547.9447479,1,23,21,0,76,54
535.8897552,1,23,22,0,76,54
499.1377487,1,23,23,0,76,54
495.5737534,1,24,0,0,88,59
514.0404968,1,24,1,0,88,59
492.5402374,1,24,2,0,88,59
484.5650024,1,24,3,0,88,59
506.2399979,1,24,4,0,88,59
499.5315018,1,24,5,0,88,59
505.7157593,1,24,6,0,88,59
527.0920105,1,24,7,0,88,59
579.3065033,1,24,8,0,88,59
592.895752,1,24,9,0,88,59
607.5727386,1,24,10,0,88,59
615.6147461,1,24,11,0,88,59
605.7807465,1,24,12,0,88,59
591.9477386,1,24,13,0,88,59
598.4272461,1,24,14,0,88,59
617.0399933,1,24,15,0,88,59
581.618988,1,24,16,0,88,59
577.7250061,1,24,17,0,88,59
562.9652557,1,24,18,0,88,59
541.1495056,1,24,19,0,88,59
520.0509872,1,24,20,0,88,59
527.8847504,1,24,21,0,88,59
507.2514954,1,24,22,0,88,59
495.3850098,1,24,23,0,88,59
514.3517609,0,25,0,0,94,63
502.1397476,0,25,1,0,94,63
479.618248,0,25,2,0,94,63
485.3342514,0,25,3,0,94,63
490.1425018,0,25,4,0,94,63
487.6755066,0,25,5,0,94,63
501.6449966,0,25,6,0,94,63
517.2570114,0,25,7,0,94,63
536.6647339,0,25,8,0,94,63
539.561264,0,25,9,0,94,63
537.2727661,0,25,10,0,94,63
529.5185089,0,25,11,0,94,63
523.8562317,0,25,12,0,94,63
546.7310028,0,25,13,0,94,63
544.3999939,0,25,14,0,94,63
542.4225006,0,25,15,0,94,63
528.616745,0,25,16,0,94,63
548.255249,0,25,17,0,94,63
539.4327393,0,25,18,0,94,63
536.4547424,0,25,19,0,94,63
508.6707458,0,25,20,0,94,63
507.4822464,0,25,21,0,94,63
492.4704971,0,25,22,0,94,63
508.2455139,0,25,23,0,94,63
491.6537476,0,26,0,0,85,66
479.4119949,0,26,1,0,85,66
478.0947571,0,26,2,0,85,66
484.4937515,0,26,3,0,85,66
488.677002,0,26,4,0,85,66
500.5432434,0,26,5,0,85,66
490.4517517,0,26,6,0,85,66
516.5902557,0,26,7,0,85,66
538.740509,0,26,8,0,85,66
533.0814972,0,26,9,0,85,66
547.6487579,0,26,10,0,85,66
531.1580048,0,26,11,0,85,66
531.2402496,0,26,12,0,85,66
557.607254,0,26,13,0,85,66
527.9459991,0,26,14,0,85,66
522.537262,0,26,15,0,85,66
546.0777435,0,26,16,0,85,66
536.2069855,0,26,17,0,85,66
524.3825073,0,26,18,0,85,66
517.2242584,0,26,19,0,85,66
510.7802582,0,26,20,0,85,66
494.7227478,0,26,21,0,85,66
488.9057465,0,26,22,0,85,66
500.2389908,0,26,23,0,85,66
505.8720016,1,27,0,0,79,65
485.5467453,1,27,1,0,79,65
494.9967422,1,27,2,0,79,65
483.3292465,1,27,3,0,79,65
477.4710007,1,27,4,0,79,65
483.945755,1,27,5,0,79,65
491.6247559,1,27,6,0,79,65
490.1215057,1,27,7,0,79,65
504.7687607,1,27,8,0,79,65
559.0035095,1,27,9,0,79,65
543.2384949,1,27,10,0,79,65
534.2547607,1,27,11,0,79,65
546.3132477,1,27,12,0,79,65
546.1647491,1,27,13,0,79,65
553.6405029,1,27,14,0,79,65
547.9254913,1,27,15,0,79,65
529.1702576,1,27,16,0,79,65
533.5050049,1,27,17,0,79,65
532.3267517,1,27,18,0,79,65
522.4034958,1,27,19,0,79,65
507.9047546,1,27,20,0,79,65
517.0132446,1,27,21,0,79,65
500.4632568,1,27,22,0,79,65
486.8880005,1,27,23,0,79,65
490.0707474,1,28,0,0,84,61
480.6955032,1,28,1,0,84,61
483.128746,1,28,2,0,84,61
474.2444992,1,28,3,0,84,61
496.6524963,1,28,4,0,84,61
488.6019897,1,28,5,0,84,61
504.2672424,1,28,6,0,84,61
534.0187607,1,28,7,0,84,61
588.5697479,1,28,8,0,84,61
590.0112457,1,28,9,0,84,61
636.8062592,1,28,10,0,84,61
644.2534943,1,28,11,0,84,61
625.6190033,1,28,12,0,84,61
643.2792511,1,28,13,0,84,61
636.7157288,1,28,14,0,84,61
617.8267517,1,28,15,0,84,61
599.0167542,1,28,16,0,84,61
598.705246,1,28,17,0,84,61
577.8540039,1,28,18,0,84,61
546.6697388,1,28,19,0,84,61
519.486496,1,28,20,0,84,61
526.5315018,1,28,21,0,84,61
514.1004868,1,28,22,0,84,61
504.8567505,1,28,23,0,84,61
504.1482544,1,29,0,0,91,65
509.6647568,1,29,1,0,91,65
515.4649963,1,29,2,0,91,65
490.822998,1,29,3,0,91,65
495.8782425,1,29,4,0,91,65
498.2482529,1,29,5,0,91,65
505.0865097,1,29,6,0,91,65
532.3600159,1,29,7,0,91,65
578.92099,1,29,8,0,91,65
624.6002502,1,29,9,0,91,65
652.8630066,1,29,10,0,91,65
651.9160004,1,29,11,0,91,65
620.4452362,1,29,12,0,91,65
624.136734,1,29,13,0,91,65
625.32901,1,29,14,0,91,65
620.9619904,1,29,15,0,91,65
609.6235046,1,29,16,0,91,65
600.1072388,1,29,17,0,91,65
608.1022491,1,29,18,0,91,65
584.8277435,1,29,19,0,91,65
554.7310028,1,29,20,0,91,65
535.9149933,1,29,21,0,91,65
518.87323,1,29,22,0,91,65
523.5900116,1,29,23,0,91,65
505.7412567,1,30,0,0,96,71
506.7792511,1,30,1,0,96,71
512.5130005,1,30,2,0,96,71
499.377243,1,30,3,0,96,71
491.8477478,1,30,4,0,96,71
497.2985001,1,30,5,0,96,71
531.4874878,1,30,6,0,96,71
548.8554993,1,30,7,0,96,71
590.3889923,1,30,8,0,96,71
619.4132385,1,30,9,0,96,71
641.1177521,1,30,10,0,96,71
657.6974945,1,30,11,0,96,71
622.0470123,1,30,12,0,96,71
611.4659882,1,30,13,0,96,71
615.167511,1,30,14,0,96,71
623.7822418,1,30,15,0,96,71
622.6212463,1,30,16,0,96,71
597.9002533,1,30,17,0,96,71
602.1504974,1,30,18,0,96,71
557.4750061,1,30,19,0,96,71
550.2855072,1,30,20,0,96,71
548.1274872,1,30,21,0,96,71
530.0307617,1,30,22,0,96,71
531.144249,1,30,23,0,96,71
499.4572449,1,31,0,0,99,72
506.9912567,1,31,1,0,99,72
505.458252,1,31,2,0,99,72
513.2032623,1,31,3,0,99,72
506.9042358,1,31,4,0,99,72
501.1332474,1,31,5,0,99,72
526.5179977,1,31,6,0,99,72
548.6959839,1,31,7,0,99,72
580.5545044,1,31,8,0,99,72
635.6495056,1,31,9,0,99,72
645.2127533,1,31,10,0,99,72
641.3797455,1,31,11,0,99,72
621.213501,1,31,12,0,99,72
627.153244,1,31,13,0,99,72
615.5189972,1,31,14,0,99,72
595.5155029,1,31,15,0,99,72
592.0707397,1,31,16,0,99,72
618.2814941,1,31,17,0,99,72
598.8922424,1,31,18,0,99,72
545.5542603,1,31,19,0,99,72
535.5525055,1,31,20,0,99,72
538.7625122,1,31,21,0,99,72
520.1377563,1,31,22,0,99,72
499.76474,1,31,23,0,99,72
500.7372513,0,1,0,0,98,72
495.9287415,0,1,1,0,98,72
504.2622452,0,1,2,0,98,72
506.7624969,0,1,3,0,98,72
499.0047531,0,1,4,0,98,72
492.5962448,0,1,5,0,98,72
512.2597351,0,1,6,0,98,72
528.3329926,0,1,7,0,98,72
545.9689941,0,1,8,0,98,72
544.3395081,0,1,9,0,98,72
564.0322418,0,1,10,0,98,72
558.9657593,0,1,11,0,98,72
552.3265076,0,1,12,0,98,72
558.0257568,0,1,13,0,98,72
543.7157593,0,1,14,0,98,72
525.7840118,0,1,15,0,98,72
536.5897369,0,1,16,0,98,72
527.0257568,0,1,17,0,98,72
548.6299896,0,1,18,0,98,72
533.144989,0,1,19,0,98,72
515.7595062,0,1,20,0,98,72
521.5159988,0,1,21,0,98,72
504.8652496,0,1,22,0,98,72
502.0162506,0,1,23,0,98,72
